earn_per_hour,age,grade92,sex,race,marital,ownchild,emp_class,uhours
13.0,27,40,1,1,5,1,"Private, For Profit",40
30.0,35,40,2,1,5,2,Government - Federal,35
15.0,52,39,2,1,1,0,"Private, For Profit",40
29.8,61,41,1,1,1,0,"Private, For Profit",40
45.0,38,44,2,1,1,3,"Private, For Profit",40
28.0,38,43,1,1,1,3,Government - State,40
8.172916666666667,56,41,2,2,5,0,Government - State,48
12.5,49,39,1,1,1,1,Government - State,40
10.096,41,39,2,1,1,1,"Private, For Profit",40
40.0,36,43,1,1,1,2,"Private, For Profit",50
47.5,36,43,2,1,1,2,"Private, For Profit",40
10.0,41,39,2,1,5,2,Government - Local,40
21.0,30,43,1,2,1,2,"Private, For Profit",40
24.03825,52,40,2,1,1,0,"Private, For Profit",40
7.5,34,39,2,2,7,2,"Private, For Profit",20
5.533333333333333,50,39,2,1,6,0,"Private, For Profit",15
5.0,53,39,1,1,5,0,"Private, For Profit",40
7.25,43,41,2,1,1,0,"Private, Nonprofit",40
22.0,47,34,1,1,1,1,"Private, For Profit",40
18.0,24,39,1,1,7,2,"Private, For Profit",40
12.26,46,44,2,1,5,0,"Private, For Profit",40
25.0,22,39,2,1,7,0,"Private, For Profit",40
11.25,59,39,2,1,5,0,"Private, For Profit",35
36.057625,36,45,1,1,7,0,Government - State,80
10.0,30,39,1,6,7,0,"Private, For Profit",40
25.95,43,43,1,1,7,0,"Private, For Profit",40
13.0,39,39,1,1,6,0,"Private, For Profit",40
21.25,31,39,1,1,7,0,"Private, For Profit",40
21.25,31,40,1,1,7,0,"Private, For Profit",40
18.0,30,40,2,1,7,0,"Private, For Profit",40
16.0,30,40,1,1,7,0,"Private, For Profit",40
26.44225,57,39,1,1,1,0,"Private, For Profit",40
40.0,57,43,2,1,1,0,"Private, Nonprofit",40
19.75,30,39,1,1,1,2,"Private, For Profit",40
39.90375,56,43,1,2,7,0,"Private, For Profit",40
68.75,60,43,1,1,1,0,"Private, For Profit",40
34.14622222222222,31,43,2,1,1,0,Government - Local,45
36.71327272727273,29,44,1,1,1,0,"Private, For Profit",55
28.825,25,43,1,1,1,0,Government - Local,40
32.69225,55,39,1,1,1,1,Government - State,40
40.3845,51,39,2,1,1,1,Government - Federal,40
15.49138888888889,42,40,2,5,1,1,"Private, For Profit",36
15.3845,42,42,1,5,1,1,"Private, For Profit",40
12.0,63,33,1,1,1,0,"Private, For Profit",40
10.0,60,33,2,1,1,0,"Private, For Profit",40
8.0,36,33,2,1,1,2,"Private, For Profit",16
10.46,42,43,2,4,1,1,"Private, For Profit",40
12.5,22,39,1,1,7,0,"Private, For Profit",40
4.0,21,40,2,1,7,0,"Private, For Profit",25
2.875,28,39,1,1,1,2,"Private, For Profit",40
11.0,30,40,1,1,7,0,"Private, Nonprofit",20
10.0,53,40,2,4,5,0,Government - Local,40
24.325,25,43,2,4,7,0,"Private, For Profit",40
32.8845,60,43,2,1,1,0,Government - State,40
62.5,61,40,1,1,1,0,"Private, For Profit",40
25.0,27,39,2,1,7,0,"Private, Nonprofit",3
12.5,56,38,1,1,1,0,"Private, For Profit",20
10.0,55,37,2,1,1,0,"Private, For Profit",12
12.5,45,40,2,1,7,0,"Private, For Profit",20
7.142857142857143,22,40,1,1,1,1,"Private, Nonprofit",35
10.0,21,40,2,1,1,1,"Private, For Profit",15
16.346,31,40,1,4,1,1,"Private, For Profit",40
16.82675,34,43,2,4,1,1,"Private, For Profit",40
15.0,33,39,1,1,7,0,"Private, For Profit",40
32.96371428571429,61,40,2,1,5,0,"Private, For Profit",70
48.07675,35,42,1,1,7,0,Government - State,40
12.5,54,42,1,2,5,0,"Private, For Profit",40
14.5,36,33,1,1,1,2,"Private, For Profit",40
10.0,33,35,1,1,5,1,"Private, For Profit",40
8.0,45,32,2,1,5,0,"Private, For Profit",40
8.0,47,33,2,1,7,1,"Private, For Profit",40
12.5,23,40,1,4,1,1,"Private, For Profit",40
7.5,39,39,2,4,1,1,"Private, For Profit",60
21.15,34,40,2,4,1,1,"Private, For Profit",40
38.45,43,43,1,1,1,1,"Private, For Profit",40
43.269,47,44,1,1,1,1,"Private, For Profit",40
23.07675,62,43,2,2,1,0,Government - State,40
24.0,34,43,2,1,1,3,"Private, For Profit",40
9.6,56,38,2,2,5,1,"Private, Nonprofit",40
37.5,35,44,2,1,1,2,Government - State,40
35.714285714285715,32,43,1,1,1,2,"Private, For Profit",35
14.422999999999998,61,40,1,1,7,0,"Private, For Profit",40
39.44444444444444,26,43,1,1,7,0,"Private, Nonprofit",36
8.5,23,42,1,1,7,0,Government - Local,30
57.6922,34,45,2,1,1,0,"Private, For Profit",50
57.6922,34,45,1,1,1,0,"Private, For Profit",50
57.6922,37,43,1,1,7,0,"Private, For Profit",50
30.0,25,43,2,1,7,0,"Private, For Profit",40
24.0,26,43,2,1,7,0,"Private, For Profit",40
15.02,33,40,2,1,1,3,"Private, For Profit",30
8.5,16,36,1,1,7,0,"Private, For Profit",20
16.3,59,44,2,1,7,0,"Private, For Profit",25
46.1538,39,43,2,9,1,1,"Private, For Profit",50
24.0,48,39,2,1,5,0,"Private, For Profit",40
24.6,59,44,2,4,7,0,"Private, For Profit",50
41.346,30,44,1,1,1,0,"Private, For Profit",40
20.19225,28,44,2,1,1,0,"Private, Nonprofit",40
10.0,28,40,2,2,7,0,"Private, For Profit",48
22.5,50,43,2,1,1,1,"Private, For Profit",40
20.19225,55,42,2,2,7,0,Government - Local,40
10.0,36,40,1,2,7,1,"Private, For Profit",40
25.0,42,44,1,1,1,2,"Private, Nonprofit",50
32.69225,43,44,2,1,1,2,"Private, Nonprofit",40
19.23075,36,40,1,1,1,1,"Private, For Profit",40
21.6345,38,39,2,1,1,1,Government - Local,40
28.409,29,44,1,4,7,0,Government - Local,40
72.11525,55,43,1,4,1,1,"Private, For Profit",40
9.61525,35,43,2,4,1,1,"Private, For Profit",40
18.86,35,40,2,2,7,2,"Private, For Profit",40
72.11525,40,46,2,1,1,2,Government - State,40
72.11525,41,46,1,1,1,2,"Private, For Profit",40
14.0,30,32,1,1,1,2,"Private, For Profit",40
14.25,64,44,2,1,1,0,Government - Local,24
26.0,29,41,1,1,7,0,Government - Local,50
14.72,37,39,2,1,1,3,"Private, For Profit",40
25.0,36,39,1,1,1,3,"Private, For Profit",40
21.6345,48,40,1,1,5,0,"Private, For Profit",40
11.53825,50,39,1,1,5,0,"Private, For Profit",40
11.53825,49,39,1,1,7,0,"Private, For Profit",40
17.0,49,33,1,1,1,0,"Private, For Profit",40
9.75,25,35,1,1,7,0,"Private, For Profit",40
16.363636363636363,21,40,1,1,3,0,Government - Federal,55
20.0,49,34,2,1,6,0,"Private, For Profit",40
9.0,34,39,1,1,7,2,"Private, For Profit",40
13.2,59,39,2,1,7,0,"Private, For Profit",40
35.76,27,44,2,1,7,0,Government - State,50
26.923,25,44,2,1,7,0,"Private, For Profit",50
13.286545454545454,29,43,1,1,7,0,"Private, Nonprofit",55
46.474333333333334,35,44,1,1,1,1,"Private, For Profit",60
57.6922,34,43,2,1,1,1,"Private, For Profit",50
12.0,41,35,1,1,7,0,"Private, For Profit",40
12.0,23,43,2,1,7,0,"Private, For Profit",10
62.5,34,43,1,2,7,0,"Private, For Profit",40
12.5,40,41,2,1,7,2,"Private, Nonprofit",40
72.11525,40,44,1,4,1,3,"Private, For Profit",40
35.76,34,43,2,1,7,0,"Private, For Profit",50
38.45,36,43,1,1,7,0,"Private, For Profit",60
12.5,45,32,1,1,1,2,"Private, For Profit",40
7.171428571428572,41,32,2,1,1,2,"Private, For Profit",35
17.0,48,37,1,1,1,1,"Private, For Profit",40
48.07675,61,45,1,2,1,1,"Private, Nonprofit",40
14.0,51,32,2,4,4,0,"Private, For Profit",40
31.31,51,43,1,4,7,0,"Private, For Profit",40
16.82675,58,38,2,4,1,0,"Private, For Profit",40
10.0,22,43,2,4,7,0,"Private, For Profit",40
24.03825,30,43,1,1,7,0,"Private, For Profit",40
15.5765,25,41,2,1,7,0,"Private, For Profit",20
40.3845,26,43,2,1,7,0,"Private, For Profit",40
27.8845,25,43,2,1,7,0,"Private, For Profit",60
15.0,28,43,1,1,7,0,"Private, For Profit",40
16.8,40,40,2,1,1,4,"Private, For Profit",32
19.75,45,40,1,1,1,4,"Private, For Profit",40
8.0,19,39,1,1,7,0,"Private, For Profit",25
18.75,48,38,1,1,1,4,"Private, For Profit",40
46.14,47,46,2,1,1,1,"Private, For Profit",50
57.69225,53,44,1,4,1,0,"Private, For Profit",40
17.307499999999997,53,44,2,4,1,0,Government - State,40
13.5,42,38,1,1,7,0,"Private, For Profit",37
9.35135135135135,33,33,1,1,7,0,"Private, For Profit",37
20.0,58,41,2,4,5,0,"Private, For Profit",40
20.19225,41,42,1,1,1,3,Government - Local,40
20.0,44,39,2,1,7,0,"Private, For Profit",40
19.0,27,39,1,1,7,0,"Private, For Profit",40
34.661500000000004,58,43,2,1,5,0,Government - State,40
35.096,32,40,1,1,1,1,"Private, For Profit",40
43.269,60,40,2,2,1,0,"Private, For Profit",40
17.0,43,43,1,4,1,4,"Private, For Profit",40
10.0,55,35,2,1,5,0,"Private, For Profit",40
13.142857142857142,43,39,2,1,3,3,"Private, For Profit",14
40.90909090909091,40,43,1,1,7,0,"Private, For Profit",55
8.5,50,40,1,2,7,0,"Private, For Profit",40
24.025,37,40,2,1,6,2,"Private, For Profit",40
24.025,50,43,1,1,7,0,"Private, For Profit",40
18.75,27,44,1,1,7,0,"Private, For Profit",40
22.5,41,43,2,1,1,0,"Private, Nonprofit",40
31.25,45,44,1,1,1,0,"Private, For Profit",40
72.11525,48,40,1,1,1,2,Government - Local,40
24.03825,43,43,2,1,1,2,Government - Local,40
25.9615,37,43,1,4,1,1,Government - State,40
57.6922,30,44,2,1,1,0,"Private, For Profit",50
34.96490909090909,34,44,1,1,1,0,"Private, For Profit",55
12.26,37,43,2,1,5,0,"Private, For Profit",40
12.0,45,35,1,1,5,2,"Private, For Profit",40
10.851851851851851,43,35,2,1,5,2,"Private, For Profit",27
25.0,36,40,1,1,1,2,"Private, For Profit",40
33.65,55,43,2,4,7,0,"Private, Nonprofit",40
14.0,53,43,2,1,4,0,"Private, For Profit",20
48.07675,45,39,1,1,1,1,Government - Federal,40
9.89,43,39,2,1,1,1,"Private, For Profit",35
18.25,32,45,1,1,7,0,"Private, For Profit",60
20.175,31,44,2,1,7,0,"Private, Nonprofit",40
12.5,44,43,2,2,7,1,Government - State,40
26.92,50,43,1,1,1,0,"Private, For Profit",50
12.5,35,46,2,1,1,0,"Private, For Profit",40
25.0,51,40,1,1,5,0,"Private, For Profit",50
48.07683333333333,59,43,1,1,7,0,"Private, For Profit",60
13.2,59,39,2,1,1,0,Government - Local,40
13.2,57,39,1,1,1,0,Government - Local,40
38.4615,34,44,1,4,1,1,"Private, For Profit",40
48.07675,48,43,1,4,1,4,"Private, For Profit",40
48.07675,27,43,1,1,7,0,"Private, For Profit",40
31.25,41,43,1,1,5,0,"Private, For Profit",40
13.7,44,39,1,5,1,2,"Private, For Profit",40
27.875,44,44,2,5,1,2,Government - Local,40
72.11525,39,46,1,4,1,1,"Private, For Profit",40
14.813333333333333,25,38,2,1,7,0,"Private, For Profit",15
6.25,49,40,1,1,7,0,"Private, For Profit",40
20.6,20,39,1,1,5,0,"Private, For Profit",40
11.0,61,39,1,1,1,0,"Private, For Profit",40
48.075,26,43,1,1,7,0,"Private, For Profit",40
46.1492,54,43,1,1,1,2,"Private, For Profit",50
52.5,44,44,2,1,1,2,Government - Local,40
36.05,42,43,1,4,1,0,"Private, For Profit",40
57.6922,39,44,1,4,1,3,"Private, For Profit",50
11.5,39,39,1,1,1,3,"Private, For Profit",29
9.75,26,39,1,1,7,0,"Private, For Profit",40
9.75,28,39,2,1,7,0,"Private, For Profit",40
14.0,42,40,1,1,7,0,"Private, For Profit",40
48.075,57,40,2,1,5,0,Government - Federal,40
11.0,36,39,1,1,7,1,"Private, For Profit",40
43.269,47,43,1,4,1,3,Government - Local,40
23.125,25,41,2,7,1,0,"Private, For Profit",40
8.0,28,37,2,1,4,2,"Private, For Profit",40
10.0,27,37,1,1,6,0,"Private, For Profit",40
40.86525,31,44,1,1,7,0,"Private, For Profit",40
18.694444444444443,55,41,1,1,5,0,"Private, For Profit",36
8.75,24,41,1,1,7,0,"Private, For Profit",40
8.0,28,39,2,1,5,0,"Private, For Profit",30
15.0,46,40,2,4,5,0,"Private, For Profit",40
25.3845,40,43,2,4,5,2,Government - State,40
25.7692,32,43,2,1,1,0,"Private, For Profit",50
46.15371428571429,55,44,2,2,7,0,"Private, Nonprofit",35
7.0,22,40,1,2,7,0,"Private, For Profit",20
19.23075,53,43,1,1,1,0,"Private, For Profit",40
7.69225,55,43,2,1,1,0,"Private, For Profit",40
7.692,23,36,2,1,7,0,"Private, For Profit",20
18.544,33,43,2,1,7,0,Government - Local,50
48.07675,50,44,1,4,1,2,"Private, For Profit",40
48.07675,50,44,2,4,1,2,"Private, For Profit",40
12.5,53,33,1,1,1,0,"Private, For Profit",40
9.5,24,39,1,1,7,0,"Private, For Profit",40
29.048,49,43,2,1,1,2,Government - Local,40
52.40375,45,43,1,1,1,2,"Private, For Profit",40
16.0,25,43,2,4,7,0,"Private, For Profit",40
8.0,37,35,1,1,1,2,"Private, For Profit",40
21.75,27,43,1,1,7,0,"Private, For Profit",40
17.5,29,40,1,1,7,0,"Private, For Profit",40
38.44444444444444,49,44,2,1,5,0,"Private, For Profit",45
20.0,47,42,2,1,7,0,"Private, For Profit",40
40.86525,26,41,1,1,5,1,"Private, For Profit",40
29.51,46,40,1,1,1,0,Government - Local,50
15.0,47,40,2,1,1,0,Government - Local,40
8.53125,18,39,1,1,7,0,"Private, For Profit",16
28.846,57,43,1,2,1,0,"Private, For Profit",60
6.9,22,41,1,2,7,0,"Private, For Profit",40
14.285714285714286,29,39,2,1,1,2,"Private, For Profit",35
12.5,36,39,1,1,1,2,"Private, For Profit",40
8.25,20,40,2,1,7,0,"Private, For Profit",30
8.25,22,40,2,1,7,0,"Private, For Profit",30
14.0,29,45,1,1,7,0,"Private, For Profit",50
25.76,29,43,2,1,7,0,"Private, For Profit",50
40.0,31,43,1,4,7,0,"Private, For Profit",50
10.0,21,39,2,1,7,0,"Private, Nonprofit",20
6.4,44,37,2,1,6,0,"Private, For Profit",30
11.25,25,39,1,1,1,2,"Private, For Profit",40
38.4614,51,43,1,4,1,2,"Private, For Profit",50
15.0,52,40,2,4,1,2,"Private, For Profit",40
24.03825,30,45,2,4,1,0,"Private, Nonprofit",40
48.07675,33,44,1,4,1,0,"Private, For Profit",40
18.75,49,40,2,1,1,0,"Private, For Profit",16
42.0,49,39,1,1,1,0,"Private, For Profit",40
10.0,18,40,2,1,7,0,"Private, For Profit",16
30.0,22,40,1,1,7,0,"Private, For Profit",40
7.5,56,43,1,1,5,0,"Private, For Profit",40
10.5,49,39,1,1,1,2,"Private, For Profit",40
14.5,39,42,2,1,7,0,"Private, For Profit",40
36.05,35,43,1,3,7,0,"Private, For Profit",40
36.05,45,43,1,1,6,0,"Private, For Profit",40
46.35,54,44,2,1,7,0,Government - Local,40
11.578947368421051,41,39,2,1,5,4,"Private, For Profit",38
10.0,19,39,1,1,7,0,"Private, For Profit",8
7.5,29,39,2,2,7,1,"Private, For Profit",40
72.11525,61,44,1,1,1,0,Government - State,40
24.03825,47,44,2,1,1,0,"Private, For Profit",40
18.45,62,40,1,1,5,0,"Private, For Profit",40
31.25,36,43,1,1,1,3,Government - Local,40
48.07675,34,43,1,1,7,0,"Private, For Profit",40
38.45,35,44,1,1,7,0,"Private, For Profit",40
8.125,35,39,2,1,7,0,"Private, For Profit",32
48.075,32,43,1,1,7,0,"Private, For Profit",40
20.1635,43,40,1,1,1,2,"Private, For Profit",40
28.845999999999997,46,40,2,1,1,2,"Private, For Profit",40
9.0,41,40,1,1,1,2,"Private, For Profit",40
8.0,35,39,2,1,1,2,"Private, For Profit",20
13.5,26,39,1,1,7,0,"Private, For Profit",40
40.3846,61,39,1,1,1,0,"Private, For Profit",50
11.5,24,43,2,1,7,0,"Private, For Profit",35
37.5,57,40,1,4,1,0,Government - Federal,40
56.25,55,45,2,4,1,0,"Private, For Profit",40
6.25,19,40,1,4,7,0,"Private, For Profit",12
8.3,52,39,2,2,7,0,"Private, For Profit",40
17.3,54,40,1,2,7,0,Government - Local,40
48.075,51,41,1,1,1,3,"Private, For Profit",40
21.35555555555555,53,39,2,1,5,1,"Private, For Profit",45
15.375,25,39,2,1,7,0,"Private, For Profit",40
70.0,32,42,1,1,7,0,"Private, For Profit",40
11.5,29,40,2,1,7,0,"Private, For Profit",40
30.576749999999997,38,44,2,1,5,0,Government - State,40
37.81,42,44,1,1,1,4,Government - Local,40
28.825,46,40,1,1,1,2,"Private, For Profit",40
18.75,43,43,2,4,3,2,"Private, For Profit",40
36.041666666666664,56,44,2,4,5,0,"Private, Nonprofit",24
24.225,59,44,1,4,5,0,"Private, For Profit",40
46.1538,48,40,1,1,1,0,"Private, For Profit",50
17.307499999999997,38,40,2,1,1,0,"Private, For Profit",40
9.0,26,43,2,1,1,0,"Private, For Profit",20
25.0,51,40,1,1,5,0,"Private, For Profit",40
9.89,30,32,1,1,7,1,"Private, For Profit",35
51.25,48,44,2,2,5,0,Government - Federal,40
20.25,21,42,1,2,7,0,Government - Local,40
15.5,25,40,1,2,7,0,"Private, For Profit",35
42.3076,37,43,2,1,7,2,"Private, For Profit",50
61.726,49,40,1,2,5,0,"Private, For Profit",40
13.45,62,42,2,1,5,0,"Private, For Profit",40
10.0,46,35,1,1,1,1,"Private, For Profit",40
10.0,20,39,1,1,7,0,"Private, For Profit",35
10.075,48,39,2,1,6,0,"Private, For Profit",40
13.0,30,40,1,1,7,0,"Private, For Profit",35
15.0,55,43,1,1,6,0,"Private, For Profit",28
16.0,47,34,1,1,1,1,"Private, For Profit",50
9.1,18,37,2,1,7,0,"Private, For Profit",15
30.76,55,43,2,1,7,0,"Private, For Profit",75
20.0,51,40,1,4,1,0,Government - Federal,40
21.0,58,43,2,4,1,0,Government - Federal,40
9.5,25,42,2,4,7,0,"Private, For Profit",40
10.0,26,42,1,4,7,0,"Private, For Profit",25
40.0,60,43,2,4,7,0,"Private, For Profit",40
12.5,46,38,2,1,1,0,"Private, For Profit",40
14.5,29,39,1,1,7,0,"Private, For Profit",40
41.958,59,43,2,1,5,0,Government - Local,55
50.48075,33,43,2,1,7,0,"Private, For Profit",40
9.4,53,39,2,2,7,0,Government - Local,10
11.0,28,39,2,2,7,0,"Private, For Profit",34
53.846,36,43,2,1,1,2,"Private, For Profit",40
26.373428571428573,39,42,1,1,1,2,"Private, For Profit",35
11.0,27,39,1,1,7,0,"Private, For Profit",5
10.5,23,39,1,1,7,1,"Private, For Profit",40
14.06,62,43,1,1,1,0,"Private, For Profit",40
8.0,64,32,2,1,1,0,"Private, For Profit",40
8.0,27,33,1,1,7,0,"Private, For Profit",40
8.0,27,34,1,1,7,0,"Private, For Profit",40
27.25,49,38,2,2,5,0,"Private, For Profit",40
13.0,31,42,2,1,1,2,"Private, For Profit",40
13.0,34,39,1,1,1,2,"Private, For Profit",40
14.1025,59,43,2,1,5,0,"Private, For Profit",60
42.73488888888889,33,43,2,1,7,0,"Private, For Profit",45
34.1345,62,41,1,1,1,0,"Private, For Profit",40
20.0,23,42,1,1,7,0,"Private, For Profit",20
30.0,40,39,1,1,7,0,"Private, For Profit",32
28.825,40,43,2,1,1,0,Government - Local,40
29.70909090909091,46,43,1,1,1,0,"Private, For Profit",55
8.0,37,35,2,1,7,0,"Private, For Profit",35
8.0,24,38,1,1,1,1,"Private, For Profit",40
8.0,55,33,2,1,5,0,"Private, For Profit",40
24.025,25,43,2,1,7,0,"Private, For Profit",40
40.38,60,39,1,1,1,0,"Private, For Profit",50
15.0,61,39,1,4,3,0,"Private, For Profit",40
43.269,28,43,1,1,7,0,"Private, For Profit",40
8.0,28,39,1,4,7,0,"Private, For Profit",20
21.15375,28,42,2,1,7,0,"Private, For Profit",40
10.0,33,39,2,1,7,2,"Private, For Profit",20
13.825,44,43,2,1,5,1,"Private, For Profit",40
15.625,51,43,1,7,4,0,"Private, Nonprofit",80
9.203285714285714,25,43,1,7,7,0,"Private, For Profit",70
13.75,44,37,1,1,3,0,"Private, For Profit",40
33.65,30,44,2,4,1,0,"Private, For Profit",40
28.825,29,44,1,4,1,0,"Private, For Profit",40
16.25,26,38,2,1,7,0,"Private, For Profit",40
16.25,33,42,1,1,7,0,"Private, For Profit",40
41.666666666666664,40,40,2,1,5,0,"Private, Nonprofit",42
4.8075,21,40,2,2,7,0,Government - State,8
29.0,41,39,1,1,5,1,"Private, For Profit",40
50.0,60,44,2,1,1,0,"Private, For Profit",25
25.48075,39,39,1,1,1,1,"Private, For Profit",40
20.19225,37,43,2,1,1,1,"Private, For Profit",40
46.354,51,44,2,1,1,2,Government - State,40
32.69225,53,43,1,1,1,2,Government - State,40
11.25,45,39,1,1,7,0,"Private, For Profit",40
28.0,50,36,1,1,7,0,"Private, For Profit",40
8.0,51,39,1,1,7,0,"Private, For Profit",40
20.0,32,43,2,4,1,2,"Private, For Profit",40
60.0,35,44,1,4,1,2,"Private, For Profit",40
48.07675,55,39,2,1,5,0,Government - Local,40
10.02777777777778,55,40,1,1,3,0,"Private, For Profit",45
25.333333333333332,29,42,2,1,5,0,"Private, For Profit",45
24.27777777777778,29,42,1,1,7,0,"Private, For Profit",45
57.6922,55,46,1,1,7,0,"Private, For Profit",50
14.0,53,39,2,1,5,0,"Private, For Profit",40
40.0,35,43,2,4,4,0,"Private, For Profit",40
38.4615,34,44,2,1,6,2,"Private, For Profit",40
22.5,28,41,1,1,1,1,"Private, For Profit",40
12.5,59,39,1,1,7,0,"Private, For Profit",40
19.52,31,41,1,1,1,1,"Private, For Profit",40
17.0,56,43,2,1,3,0,"Private, For Profit",30
25.0,36,40,2,1,1,1,Government - Local,40
10.0,58,39,2,1,5,0,"Private, For Profit",50
28.846041666666665,34,42,1,1,1,1,"Private, For Profit",48
43.0,31,43,2,1,1,1,"Private, For Profit",32
64.10244444444444,46,44,1,4,1,2,"Private, For Profit",45
62.5,47,44,2,4,1,2,"Private, For Profit",40
8.5,40,32,1,1,1,2,"Private, For Profit",40
12.0,25,43,1,1,7,0,"Private, For Profit",40
8.0,45,35,2,1,3,0,"Private, For Profit",20
10.0,24,41,1,1,7,0,"Private, For Profit",40
9.0,27,39,2,1,7,2,"Private, For Profit",25
10.5,22,40,2,1,7,0,"Private, For Profit",45
28.845999999999997,46,46,2,1,7,0,"Private, Nonprofit",40
11.53825,39,43,1,6,7,0,Government - State,40
31.25,61,43,2,1,1,0,"Private, For Profit",32
35.075,27,39,1,1,5,0,"Private, For Profit",40
15.0,42,40,2,2,1,0,Government - Federal,40
26.9,38,43,1,4,1,2,"Private, For Profit",40
41.958,50,44,1,1,5,0,Government - Local,55
56.0,44,43,1,4,1,0,"Private, Nonprofit",40
35.0,33,43,2,4,1,0,"Private, For Profit",40
8.0,23,40,1,4,7,0,"Private, For Profit",40
20.5,56,42,1,4,7,0,"Private, For Profit",37
48.07683333333333,55,45,2,4,7,0,"Private, For Profit",60
14.0,33,43,2,4,1,0,"Private, For Profit",35
11.53825,35,33,2,1,1,0,"Private, For Profit",40
8.07675,24,33,1,1,7,0,"Private, For Profit",40
18.0,34,40,2,2,5,0,Government - State,40
8.0,22,43,2,1,7,0,"Private, For Profit",15
16.0,22,43,2,1,7,0,Government - State,10
9.0,25,43,2,1,7,0,"Private, For Profit",10
33.65375,28,43,2,4,1,0,"Private, For Profit",40
28.845999999999997,33,43,1,4,1,0,"Private, For Profit",40
48.07683333333333,30,43,2,1,7,0,"Private, For Profit",60
12.5,64,43,1,4,6,0,"Private, For Profit",20
72.11525,52,44,1,4,1,1,"Private, For Profit",40
31.725,41,42,2,1,1,1,"Private, For Profit",40
9.0,26,40,1,2,6,0,"Private, For Profit",40
9.0,56,39,2,2,6,0,Government - Local,40
8.0,26,39,2,2,6,3,"Private, For Profit",40
48.07675,44,40,1,1,1,3,"Private, Nonprofit",40
13.0,21,40,2,1,7,0,"Private, For Profit",12
15.0,44,35,1,1,5,0,"Private, For Profit",40
37.94866666666667,36,40,2,1,7,0,"Private, For Profit",45
45.0,34,41,1,1,7,0,"Private, For Profit",40
25.0,25,43,1,1,7,0,"Private, For Profit",50
25.0,26,43,1,1,7,0,"Private, For Profit",50
48.06,29,43,1,1,7,0,"Private, For Profit",50
7.5,24,35,1,1,7,2,"Private, For Profit",40
120.19208333333334,37,43,1,1,7,0,"Private, For Profit",24
82.41742857142857,38,43,2,4,7,0,"Private, For Profit",35
50.0,41,44,1,4,1,0,"Private, For Profit",40
17.5,51,38,1,1,1,0,"Private, For Profit",40
18.25,28,40,1,1,7,0,"Private, For Profit",40
19.23075,57,39,1,1,1,0,"Private, For Profit",40
12.3,31,42,1,1,7,0,"Private, For Profit",50
25.375,50,44,2,1,7,0,"Private, For Profit",40
7.5,37,37,2,1,7,2,"Private, Nonprofit",40
18.75,38,39,1,1,1,2,"Private, For Profit",40
23.07675,34,39,2,1,1,2,"Private, For Profit",40
67.5,18,35,2,1,3,2,"Private, For Profit",2
13.5,23,40,2,1,7,0,"Private, For Profit",25
40.6,39,40,1,1,1,5,"Private, For Profit",40
15.9,37,40,2,1,1,5,Government - Local,40
39.375,50,43,2,1,4,1,"Private, For Profit",40
