date,p_MSFT,p_SP500,pct_msft,pct_sp500,p_AAPL,pct_aapl,riskfree_annual_pct,riskfree_monthly_pct
2013-06-28,34.540001,1606.280029,-1.0315214308583842,-1.4999301636062778,56.647144,-11.829323720787166,0.05,0.004166666666666667
2013-07-31,31.84,1685.72998,-7.81702640946651,4.946207981522499,64.647141,14.122507217663106,0.04,0.0033333333333333335
2013-08-30,33.400002,1632.969971,4.899503768844227,-3.1298019033866864,69.602859,7.665796079056286,0.04,0.0033333333333333335
2013-09-30,33.279999,1681.550049,-0.3592903976472938,2.974952317723911,68.10714,-2.1489332787321236,0.02,0.0016666666666666668
2013-10-31,35.41,1756.540039,6.4002435817380965,4.459575261800608,74.671425,9.638174499766096,0.05,0.004166666666666667
2013-11-29,38.130001,1805.810059,7.681448743292862,2.804947163518645,79.438568,6.384159670181733,0.07,0.005833333333333334
2013-12-31,37.41,1848.359985,-1.8882795203703284,2.356279155049279,80.145714,0.8901796920609106,0.07,0.005833333333333334
2014-01-31,37.84,1782.589966,1.1494252873563315,-3.5582905675162646,71.514282,-10.769673846813577,0.04,0.0033333333333333335
2014-02-28,38.310001,1859.449951,1.242074524312886,4.311702997659528,75.177139,5.121853841726343,0.05,0.004166666666666667
2014-03-31,40.990002,1872.339966,6.995564943994648,0.6932165607935747,76.677139,1.9952874237472609,0.05,0.004166666666666667
2014-04-30,40.400002,1883.949951,-1.439375387198072,0.6200788965052828,84.298569,9.939637940847025,0.03,0.0025
2014-05-30,40.939999,1923.569946,1.3366261714541583,2.1030280012996005,90.428574,7.2717782433531,0.03,0.0025
2014-06-30,41.700001,1960.22998,1.8563801137367,1.9058331658920569,92.93,2.76618981075607,0.04,0.0033333333333333335
2014-07-31,43.16,1930.670044,3.5011965587242955,-1.5079830581919862,95.599998,2.8731281609813752,0.03,0.0025
2014-08-29,45.43,2003.369995,5.259499536607981,3.765529548973512,102.5,7.217575464802839,0.03,0.0025
2014-09-30,46.360001,1972.290039,2.04710763812459,-1.5513837223063764,100.75,-1.7073170731707332,0.02,0.0016666666666666668
2014-10-31,46.950001,2018.050049,1.272648807751331,2.320146078677232,108.0,7.196029776674928,0.02,0.0016666666666666668
2014-11-28,47.810001,2067.560059,1.8317358502292655,2.453358876036482,118.93,10.120370370370368,0.02,0.0016666666666666668
2014-12-31,46.450001,2058.899902,-2.8445931218449405,-0.4188587877920424,110.379997,-7.189105356091819,0.03,0.0025
2015-01-30,40.400002,1994.98999,-13.024755370834118,-3.1040805790470194,117.160004,6.142423613220416,0.03,0.0025
2015-02-27,43.849998,2104.5,8.539593636653775,5.489251101455395,128.460007,9.644932241552318,0.02,0.0016666666666666668
2015-03-31,40.66,2067.889893,-7.274796226900637,-1.739610691375626,124.43,-3.1371685975386754,0.03,0.0025
2015-04-30,48.639999,2085.51001,19.6261657648795,0.8520819730124751,125.150002,0.5786401993088441,0.02,0.0016666666666666668
2015-05-29,46.860001,2107.389893,-3.6595354370792754,1.0491382393316817,130.279999,4.099078640046683,0.02,0.0016666666666666668
2015-06-30,44.150002,2063.110107,-5.78318169476778,-2.1011672375900514,125.43,-3.722750258848251,0.02,0.0016666666666666668
2015-07-31,46.700001,2103.840088,5.775761912762767,1.9742029696721453,121.300003,-3.2926708124053294,0.03,0.0025
2015-08-31,43.52,1972.180054,-6.809423837057304,-6.258081816720285,112.760002,-7.040396363386736,0.07,0.005833333333333334
2015-09-30,44.259998,1920.030029,1.700363051470588,-2.6442831573227132,110.300003,-2.1816237640719383,0.02,0.0016666666666666668
2015-10-30,52.639999,2079.360107,18.933577448421943,8.298311776039412,119.5,8.34088553923249,0.02,0.0016666666666666668
2015-11-30,54.349998,2080.409912,3.2484784051762583,0.0504869260724127,118.300003,-1.004181589958153,0.12,0.01
2015-12-31,55.48,2043.939941,2.079120591687955,-1.753018517631444,105.260002,-11.022823896293566,0.23,0.01916666666666667
2016-01-29,55.09,1940.23999,-0.7029560201874396,-5.0735321972946394,97.339996,-7.524231283978122,0.26,0.021666666666666667
2016-02-29,50.880001,1932.22998,-7.642038482483216,-0.4128360430299072,96.690002,-0.6677563455005586,0.31,0.025833333333333333
2016-03-31,55.23,2059.73999,8.549526168444842,6.599111457736506,108.989998,12.721062928512495,0.29,0.024166666666666666
2016-04-29,49.869999,2065.300049,-9.70487235198262,0.2699398480873194,93.739998,-13.99210962459142,0.23,0.01916666666666667
2016-05-31,53.0,2096.949951,6.276320558979753,1.5324602357572603,99.860001,6.528699733917209,0.27,0.022500000000000003
2016-06-30,51.169998,2098.860107,-3.452833962264157,0.0910921120978125,95.599998,-4.265975322792148,0.27,0.022500000000000003
2016-07-29,56.68,2173.600098,10.768032470902188,3.560980112525436,104.209999,9.006277385068561,0.3,0.024999999999999998
