female,age,education,ln_wage
0,48,PhD,3.710280068654017
1,60,MA,2.995732273553991
0,55,PhD,3.8728004256064557
0,42,MA,3.9668899068689862
1,32,MA,3.1871787381249463
0,51,PhD,3.871644094550016
1,41,MA,3.125582557097088
0,43,PhD,2.120263536200091
1,38,PhD,4.264790324535862
0,38,MA,2.8622008809294686
1,43,MA,2.668824154601373
0,34,PhD,3.4871380467554407
0,33,MA,3.4866102595102855
1,55,MA,3.3383463248443674
0,38,MA,2.5649493574615367
0,47,MA,4.1728476237100445
0,62,MA,3.872450230308323
0,61,MA,3.2666611553569935
1,60,MA,3.1354942159291497
1,43,MA,2.9562115153917077
1,52,MA,3.624340932976365
1,58,MA,3.8316802527456075
0,51,MA,4.27826553371462
0,44,MA,3.4265141896459452
0,52,MA,3.777489552467263
1,55,MA,3.2188758248682006
1,31,MA,3.4420193761824107
0,40,MA,3.709906821306012
1,57,MA,3.3799923168646138
1,26,PhD,3.571096418457553
1,29,MA,1.9417586865042615
0,31,MA,4.012560408555747
0,41,MA,4.27826553371462
0,56,PhD,4.27826553371462
0,46,Professional,4.27826553371462
1,43,PhD,3.7392680425034035
0,54,PhD,3.3617633124167483
0,48,MA,3.4036942618607426
1,42,MA,3.0825126714890603
0,42,MA,3.3617633124167483
0,28,MA,2.5257286443082556
0,53,PhD,3.872799732271588
1,62,Professional,2.995732273553991
0,25,MA,4.174387269895637
1,46,MA,4.127134385045092
0,44,PhD,3.8728004256064557
1,36,MA,3.872798692268385
0,43,MA,3.516124491189194
1,63,MA,2.995732273553991
0,47,MA,3.585114886475528
0,39,MA,3.592497032997634
0,43,MA,3.544292891955273
0,36,MA,3.8215073136753697
1,35,MA,3.585114886475528
1,33,MA,3.3211507850921684
1,34,MA,3.4011973816621555
1,30,MA,2.7791763510872305
1,28,MA,2.8228658755307916
0,33,MA,3.4671238280745746
1,46,MA,3.4871365173398075
0,51,MA,4.0551219824004106
1,33,MA,2.8228658755307916
0,35,MA,3.1354942159291497
1,41,MA,3.2379232651216294
0,47,Professional,3.089677886396519
1,51,Professional,3.5103925356875516
1,27,MA,3.122364924487357
1,27,MA,3.283414346005772
0,54,MA,2.6127400212978853
1,62,MA,3.244188299504935
1,57,MA,3.844814255734696
1,57,PhD,4.411796926339143
1,42,MA,2.9882040071331994
0,48,MA,3.841195117995465
0,45,Professional,2.5257286443082556
1,47,MA,2.445680603287163
1,61,MA,3.6555876303095345
0,52,MA,4.0551219824004106
1,58,MA,3.6229856290017954
0,34,MA,3.2566146713684687
1,50,MA,3.2188758248682006
1,58,MA,3.2188758248682006
1,38,MA,3.1780538303479458
0,38,MA,3.091042453358316
1,51,MA,3.4011973816621555
0,53,MA,3.959811802596086
1,29,MA,2.7788192719904172
1,49,MA,3.210287943237214
1,38,Professional,3.0742892627095375
0,32,MA,3.091042453358316
1,53,MA,4.0551228490683195
1,41,MA,3.3755224348876576
0,49,MA,2.4864887309706516
1,46,MA,4.27826553371462
1,25,MA,2.9052056343544326
1,26,MA,3.0518171947401584
0,42,MA,3.649657740960155
1,42,MA,3.005298867423203
0,43,MA,3.80380903983546
1,60,MA,3.649657740960155
0,45,MA,2.4849066497880004
1,35,MA,3.516124491189194
0,53,MA,4.27826553371462
0,45,MA,2.4849066497880004
0,62,MA,4.0551219824004106
0,48,PhD,3.5303086030406856
1,47,MA,3.292980939874984
1,44,MA,3.0518171947401584
0,63,MA,4.055118515721263
1,57,MA,3.534751690690762
1,34,MA,3.1388256171665394
0,33,MA,3.179646311676199
1,52,MA,2.4849066497880004
1,50,MA,4.0551219824004106
1,27,MA,3.179646311676199
1,46,MA,3.516124491189194
0,26,PhD,2.6200305237407764
1,64,MA,2.9739977814079848
0,24,MA,2.5257286443082556
0,54,MA,3.4265141896459452
0,36,Professional,3.8728004256064557
1,33,Professional,4.10164168288315
0,39,Professional,3.9589065913269965
0,47,PhD,3.8728004256064557
1,39,MA,3.449677974109682
0,58,PhD,2.9562115153917077
1,32,PhD,2.3807028722579977
0,35,PhD,3.585118353154675
0,61,MA,2.2831473991015705
1,44,MA,2.8511495632603046
0,47,Professional,3.9589781536518482
1,45,MA,2.8507065015037334
1,49,MA,3.2376975791087887
0,50,MA,4.27826553371462
1,32,MA,2.9444389791664403
0,38,MA,2.70805020110221
1,51,PhD,2.8511399335700434
0,52,MA,3.482948031680848
0,36,PhD,4.383626049372447
1,36,PhD,3.7335360870017613
0,32,PhD,3.649655140954175
0,35,Professional,3.0518195583844725
1,36,Professional,2.8809945960835677
1,64,MA,3.0618632760198157
0,42,MA,3.4265141896459452
1,44,MA,3.9681102902586276
0,56,MA,3.078291044054327
0,47,MA,4.0551228490683195
0,59,MA,3.59836376236116
1,46,Professional,2.782155316108993
0,31,MA,3.210287943237214
0,54,PhD,3.9589065913269965
1,44,MA,2.8507065015037334
1,29,MA,2.793983219093938
0,52,MA,3.2337644373619514
0,36,MA,3.3619713351613183
1,47,MA,3.2188758248682006
0,51,MA,3.3612430661551227
0,48,Professional,3.091042453358316
1,45,MA,3.2188758248682006
1,60,PhD,3.4265141896459452
1,45,MA,2.8542327112802917
1,55,MA,2.4079356086018717
1,37,Professional,3.6496558838137165
0,43,MA,3.2188758248682006
1,61,PhD,3.4753024966689385
0,33,MA,2.774181203568035
1,41,MA,3.6888794541139363
0,44,Professional,3.6496499409219347
1,37,PhD,2.609314605699255
0,35,MA,3.1388147836932734
1,25,PhD,3.005298867423203
0,43,MA,3.767436443269483
0,26,MA,2.6390573296152584
1,55,MA,2.3978952727983707
0,57,MA,3.70191906762174
0,53,MA,3.073850052817943
1,56,MA,3.837030026386716
1,37,MA,2.70805020110221
0,37,MA,3.073850052817943
1,34,MA,3.6715072043894654
1,28,MA,2.5275130977354126
1,49,MA,2.4445185888827123
1,30,PhD,4.095943283585798
0,60,MA,3.702301474445577
1,54,MA,2.6868451363046684
1,28,MA,2.8229698820090032
0,33,MA,3.583902703192841
0,57,MA,3.3619713351613183
0,27,MA,2.956497560302709
1,26,MA,2.4849066497880004
1,34,Professional,2.445667603133328
1,45,Professional,3.8728004256064557
0,60,MA,2.8134107167600364
0,43,Professional,3.4673353174982915
1,39,MA,3.2438935878434885
0,64,PhD,2.2512917986064953
1,30,PhD,2.2617630984737906
1,33,MA,2.444084655267745
1,39,MA,3.179646311676199
1,63,MA,2.5510454522920454
1,41,MA,3.6375861597263857
1,49,MA,3.1675825304806504
0,43,Professional,2.9444389791664403
1,30,MA,3.6657771388302143
1,58,MA,4.102643365036796
1,56,MA,3.6984485241776333
1,59,MA,3.179646311676199
0,57,PhD,3.179646311676199
1,45,MA,2.6349237983336518
1,30,MA,3.6888794541139363
1,59,PhD,3.292745673434656
0,39,MA,3.789290240045849
1,34,MA,2.5649493574615367
1,43,MA,3.42650768961832
1,29,MA,3.274963109698682
1,62,MA,3.3612430661551227
0,62,MA,3.872798692268385
0,34,MA,3.3619713351613183
1,34,MA,3.4420193761824107
0,62,MA,3.4965075614664802
1,56,MA,2.4849066497880004
0,32,Professional,2.956506227053154
0,39,MA,2.995732273553991
1,55,MA,2.8785381269683965
0,55,MA,3.8728004256064557
1,60,MA,4.0551228490683195
0,41,MA,3.624340932976365
1,39,MA,3.518980417318539
1,37,PhD,3.274963109698682
1,61,MA,3.475067230228611
1,41,Professional,3.8622189063477683
0,47,Professional,3.9681102902586276
1,62,MA,3.116510818190173
1,57,MA,3.2266768961796175
0,54,MA,3.5610460826040513
0,54,MA,3.6888794541139363
1,34,MA,3.710280068654017
1,53,MA,3.4420193761824107
1,50,MA,3.512422665895125
1,35,MA,3.2188758248682006
0,29,MA,2.3687056953142682
1,61,MA,4.0943445622221
1,52,MA,2.6390573296152584
0,64,MA,3.8727622914748436
0,42,Professional,3.9679306373664422
1,37,Professional,2.6336857858133476
0,42,MA,3.495502727785841
1,50,MA,3.495502727785841
1,25,MA,3.0387370269789553
0,44,Professional,4.0551219824004106
1,58,MA,4.268697949366879
1,50,MA,3.4947744587796454
0,62,MA,3.169066193850566
1,53,Professional,2.8622008809294686
0,36,MA,3.8522730010223722
0,40,MA,3.8522730010223722
0,64,MA,2.1972245773362196
1,61,MA,2.659260036932778
0,56,MA,4.116997386118498
1,59,MA,3.8570386970953865
1,30,MA,2.6026896854443837
0,27,MA,3.744787086052232
0,58,MA,4.27826553371462
0,59,MA,4.411796926339143
0,61,PhD,3.1790949548563563
1,32,MA,2.5770219386958058
0,41,PhD,3.9679306373664422
1,41,MA,2.6336857858133476
1,39,MA,3.544294336406378
0,55,MA,3.872798692268385
0,34,MA,3.8215073136753697
1,60,MA,3.8570386970953865
1,35,MA,3.8200016970664366
0,55,MA,4.0551219824004106
0,36,MA,3.674349402329611
1,60,MA,3.410759848526933
1,40,MA,3.2188758248682006
1,34,PhD,3.2188758248682006
1,56,PhD,4.971412714274566
0,33,Professional,2.6390573296152584
1,41,PhD,3.624340932976365
1,43,MA,3.7612001156935624
0,43,MA,1.5082907304291426
1,50,MA,2.5102133465994503
0,62,PhD,2.2225312741476695
1,64,MA,2.995732273553991
1,41,MA,3.179646311676199
1,62,PhD,2.302585092994046
0,36,MA,4.27826553371462
1,30,MA,3.263994495441231
1,37,MA,4.0551219824004106
0,38,MA,4.27826553371462
1,40,MA,3.2099471941238993
1,46,MA,3.7831891335846777
1,53,MA,3.767436443269483
0,28,MA,3.033471120054259
1,26,MA,2.9363006897845647
0,37,MA,2.995732273553991
1,37,MA,3.7261752388576332
1,40,MA,3.5012299358036616
0,62,MA,3.8727622914748436
1,55,MA,3.3612430661551227
0,46,MA,4.27826553371462
1,40,MA,4.27826553371462
0,56,MA,3.7669972333778885
1,59,MA,3.975872003184814
0,33,PhD,3.7831891335846777
0,61,PhD,3.767436443269483
1,62,PhD,3.4673283841279803
0,51,PhD,4.006392483170735
1,46,MA,4.006392483170735
0,35,MA,3.2337644373619514
0,28,PhD,2.570849079588725
1,46,MA,3.2188758248682006
1,31,MA,3.6058549242716986
1,51,MA,2.833213344056216
0,47,MA,3.2566146713684687
1,54,PhD,4.1604824980582364
1,35,PhD,3.4420193761824107
0,60,Professional,4.268697949366879
0,41,MA,1.5040773967762742
1,35,MA,3.8421368779639797
1,48,MA,3.575550768806933
1,34,MA,3.8728004256064557
0,35,Professional,2.6098840951685403
0,28,MA,1.9459101490553132
1,48,MA,1.3925249108705269
0,62,MA,3.7184382563554808
1,31,MA,2.474435349920705
1,50,MA,2.598979106047848
1,41,MA,2.956501274633526
1,40,MA,3.8199077165203406
1,50,MA,2.8021475244813256
1,58,MA,3.4242455106094036
1,35,MA,3.410759848526933
1,48,Professional,3.0204248861443626
0,46,Professional,3.339321977944068
0,40,MA,2.964478936398778
0,46,MA,3.8728004256064557
0,31,MA,2.0794415416798357
1,30,MA,2.474435349920705
0,47,Professional,1.5040773967762742
1,44,MA,3.6778257290309004
0,54,MA,3.959811802596086
0,56,MA,4.1728476237100445
0,41,Professional,3.7186497457791976
1,58,Professional,2.995732273553991
1,42,Professional,2.8290454309074384
0,30,MA,3.5574886259885248
0,59,MA,3.4871380467554407
1,60,MA,3.705223727238767
0,56,Professional,4.172905403242624
1,50,MA,2.9562115153917077
0,40,Professional,3.943417677668256
1,37,Professional,4.238925791033208
1,37,MA,4.08960968615688
0,30,MA,3.328070978893597
0,27,MA,3.5580871638639127
1,58,MA,3.8728004256064557
1,53,Professional,2.9562115153917077
1,27,MA,2.474435349920705
1,55,MA,3.0613119191999725
1,54,PhD,3.258096538021482
1,41,PhD,3.8423406105602913
0,36,Professional,3.521643534738023
0,39,MA,3.649657740960155
0,58,MA,3.9589781536518482
1,60,Professional,3.572345637857985
1,31,MA,4.10641614345587
0,64,MA,3.179646311676199
0,37,MA,3.803695128542518
0,52,MA,3.5843866174693324
1,41,MA,2.9562115153917077
0,33,PhD,3.649358695951653
1,64,MA,3.552020271396739
1,37,MA,3.0647251450409425
1,49,MA,2.9565105604002095
0,49,MA,1.8428146400283392
1,30,MA,3.1790949548563563
0,64,MA,3.4420193761824107
1,59,MA,3.8727622914748436
1,38,MA,2.3513752571634776
0,53,MA,3.8728004256064557
0,42,MA,3.6951157816898568
0,43,MA,3.959811802596086
1,43,Professional,3.295836866004329
0,43,Professional,3.803695128542518
1,39,PhD,2.9562115153917077
1,50,MA,2.598979106047848
0,31,Professional,2.6508917872622613
1,29,Professional,2.793208009442517
1,44,MA,3.6396038596422775
0,36,MA,3.516124491189194
0,33,MA,3.649655140954175
1,31,MA,3.09625611132029
1,63,MA,3.179646311676199
0,62,MA,1.9315214116032138
0,51,MA,3.2188758248682006
0,40,PhD,3.187622487712988
1,50,PhD,3.6395578987812254
0,32,Professional,3.3612430661551227
1,26,MA,3.8727622914748436
1,33,MA,2.976304775887893
0,35,MA,2.8511495632603046
1,52,MA,2.9562115153917077
0,64,MA,3.2634667081960758
1,42,MA,2.9041650800285006
0,36,Professional,3.6492141977215047
0,31,MA,3.4420193761824107
1,29,MA,3.095577608523707
1,51,MA,2.7451124092025094
1,35,MA,3.3619713351613183
0,32,MA,3.4420193761824107
1,28,MA,2.8785381269683965
1,49,MA,3.39476003969815
1,56,MA,3.0618632760198157
1,31,MA,2.8777929756893044
0,30,MA,2.3513752571634776
1,34,MA,2.667228206581955
1,28,MA,3.096267415800821
1,32,MA,3.2379232651216294
0,40,MA,2.833213344056216
0,44,MA,3.3619713351613183
0,44,PhD,3.8728004256064557
1,60,MA,3.274963109698682
0,52,MA,3.4420193761824107
1,40,MA,3.3619713351613183
1,40,MA,2.598979106047848
1,26,MA,2.2192034840549946
1,41,PhD,3.710280068654017
1,58,MA,3.7051745366004387
1,30,MA,2.1972245773362196
1,33,MA,3.0647251450409425
1,49,MA,3.721975681603126
0,56,MA,3.624340932976365
0,53,PhD,3.4265141896459452
1,33,Professional,3.976559026562592
0,37,MA,3.5553480614894135
0,44,MA,2.70805020110221
0,36,MA,3.1790949548563563
1,42,MA,2.733360509058375
0,53,PhD,3.1790949548563563
0,38,MA,2.9565105604002095
1,55,MA,3.2188758248682006
0,49,MA,3.3141860046725258
1,51,MA,3.447717397297048
1,39,MA,3.4420193761824107
1,59,MA,2.5257286443082556
0,37,MA,3.4639921959261386
1,38,MA,3.4855002327939464
1,28,MA,2.9311937524164198
0,50,MA,3.179646311676199
1,49,PhD,3.2188758248682006
0,63,Professional,4.095943976920665
1,63,MA,3.260717033146942
0,58,PhD,3.7186497457791976
0,41,MA,4.0943445622221
0,54,MA,3.6496187401606335
0,52,MA,3.571643143975916
0,41,MA,2.302585092994046
1,38,MA,3.4420193761824107
0,45,MA,3.6375861597263857
1,25,MA,2.8777929756893044
1,34,MA,2.7333496755851088
1,32,MA,2.9311937524164198
0,44,MA,3.7806834945889736
0,51,MA,3.6788291182604347
1,58,MA,3.4420193761824107
0,59,MA,3.4420193761824107
0,64,PhD,2.891967705915583
0,47,MA,3.1135153092103742
0,49,MA,2.772588722239781
0,44,MA,3.274963109698682
1,32,MA,2.8777929756893044
1,40,MA,3.3619713351613183
0,45,MA,3.649657740960155
1,44,MA,3.179646311676199
0,39,PhD,3.8038065636409746
1,36,MA,2.956506227053154
1,61,MA,3.410759848526933
0,29,MA,3.274963109698682
1,41,MA,3.521200174056852
0,33,MA,3.710280068654017
1,58,MA,3.6984460479831482
1,35,MA,3.521820823985894
0,49,MA,4.223455783600631
0,48,MA,3.649358695951653
1,54,MA,3.1388277838471086
0,36,MA,3.2188758248682006
1,63,PhD,3.1388277838471086
1,55,MA,2.6390573296152584
0,59,Professional,3.4420193761824107
0,61,MA,3.3619713351613183
0,25,MA,2.496741107435003
0,50,MA,3.584906863730958
1,43,MA,3.5160130560907366
0,31,MA,3.575550768806933
0,33,MA,3.54429674382025
1,61,MA,3.7335360870017613
1,34,PhD,4.27826553371462
0,35,MA,3.8109256119602177
1,57,MA,4.27826553371462
0,39,Professional,3.649358695951653
0,50,MA,3.7784916128036232
1,46,MA,3.637079452424553
1,58,MA,3.912023005428146
1,40,MA,3.6888794541139363
0,42,MA,3.4965075614664802
0,36,MA,3.516124491189194
1,31,MA,3.767436443269483
0,25,MA,2.764131182868772
0,37,MA,3.4657359027997265
0,45,MA,3.584906863730958
0,38,MA,3.937339813411936
0,50,Professional,3.7261752388576332
0,60,MA,4.0551219824004106
1,27,MA,3.179646311676199
1,57,MA,3.8312466954008584
0,56,Professional,4.0551219824004106
0,57,PhD,4.0551219824004106
0,32,MA,3.7550156566120014
1,31,MA,3.5580871638639127
1,43,MA,2.3278845674769446
1,46,Professional,2.9560670171615597
0,58,PhD,3.6902673793887844
1,59,MA,3.516124491189194
1,28,MA,3.624340932976365
1,29,MA,2.3978952727983707
1,59,MA,2.550746407283543
0,43,MA,3.9681102902586276
1,45,MA,3.516124491189194
1,45,MA,3.3612430661551227
1,33,MA,4.099445565045136
1,54,MA,2.302585092994046
1,32,MA,3.3519070924510412
1,28,MA,2.6936958162538263
0,45,MA,3.649658740960655
1,54,MA,3.3141860046725258
0,36,PhD,3.3307198921915786
1,37,MA,3.649655140954175
0,48,PhD,3.7494099538539687
1,47,PhD,3.3619713351613183
1,53,MA,3.1388277838471086
0,46,MA,3.649657740960155
1,49,MA,3.879233182605155
0,48,MA,3.310679865343238
0,40,MA,3.89260060583625
0,59,PhD,4.006330084892907
1,27,PhD,3.274963109698682
0,46,PhD,4.03831639176933
1,44,MA,3.4011973816621555
1,44,MA,3.584906863730958
1,45,MA,3.585114886475528
0,34,PhD,3.096267415800821
1,34,PhD,3.767436443269483
0,63,MA,3.4420193761824107
1,60,MA,3.912023005428146
1,47,MA,4.135166556742356
0,62,MA,2.995732273553991
0,52,MA,2.995732273553991
1,44,MA,2.954910279033736
1,60,MA,4.015901269247129
0,43,MA,3.898036763453406
0,24,MA,3.516124491189194
1,61,MA,2.9041650800285006
0,45,MA,3.6904781754776335
0,64,MA,3.313177704300722
1,60,PhD,3.9550387062998924
1,35,MA,3.649657740960155
0,37,MA,3.882748662724151
1,44,MA,2.7675761804162367
1,60,MA,3.3619713351613183
0,63,MA,3.11369496210256
1,39,MA,3.615753051345378
0,45,Professional,3.328070978893597
0,40,MA,3.89233037208241
1,63,MA,3.7051745366004387
1,34,MA,3.3619713351613183
0,60,MA,2.995732273553991
0,57,MA,3.945638293912207
1,32,MA,3.5442912411514556
0,33,MA,3.55434496114985
1,40,MA,2.436116485618568
0,39,MA,3.777140050503998
1,53,MA,2.436116485618568
0,57,PhD,3.9681102902586276
1,53,MA,3.516124491189194
0,40,MA,3.649358695951653
1,40,MA,3.584906863730958
0,30,MA,3.056356895370426
0,43,MA,2.9583764870102223
0,53,MA,3.575550768806933
0,32,Professional,3.033471120054259
1,33,Professional,4.0551228490683195
0,34,MA,3.7859363592532027
1,32,MA,2.667228206581955
0,63,MA,2.995732273553991
0,63,MA,3.4420193761824107
1,38,MA,2.668824154601373
0,52,MA,3.3105430133940246
0,39,Professional,4.1604824980582364
0,43,PhD,3.3105430133940246
0,41,MA,3.087536314029028
0,37,MA,2.7568403652716422
1,27,Professional,2.667228206581955
1,63,MA,3.7051745366004387
1,29,MA,3.1790949548563563
1,57,MA,3.7186497457791976
1,30,MA,3.005298867423203
0,53,PhD,3.744964375300104
0,57,PhD,4.27826553371462
0,35,PhD,4.0551219824004106
1,44,MA,3.8167118256233215
0,32,PhD,3.59836376236116
1,53,MA,3.2434600304987393
1,45,MA,1.6094379124341003
1,25,MA,3.543853682063679
1,40,MA,2.727199019940971
1,50,MA,2.995732273553991
0,52,MA,3.210287943237214
1,48,MA,3.101092789211817
1,48,MA,3.5160130560907366
1,56,MA,2.9101743851923443
1,42,MA,3.8907065055321475
0,47,MA,3.7335360870017613
0,35,MA,2.302585092994046
1,37,MA,3.4866102595102855
0,36,MA,3.2376975791087887
1,28,Professional,3.225840605287843
0,33,MA,3.5553480614894135
0,54,PhD,3.0742892627095375
0,45,MA,3.959811802596086
1,31,MA,3.585114886475528
1,37,Professional,1.7525204225733828
1,41,PhD,3.2441926328519908
0,59,MA,-7.195437351433918
1,60,MA,3.4965075614664802
0,41,MA,4.0551219824004106
0,28,MA,3.410759848526933
0,44,MA,3.081672938647276
0,32,MA,3.9679306373664422
1,29,MA,3.949318790171843
1,30,MA,3.6495754041549064
1,32,MA,2.70805020110221
1,51,MA,3.2188758248682006
0,47,MA,3.8503272546022442
1,38,MA,2.8258332367585934
1,49,MA,3.6490985841020915
0,36,MA,3.091042453358316
0,28,PhD,3.8860440102468
0,49,MA,3.8215073136753697
1,43,MA,3.710280068654017
0,42,PhD,3.274963109698682
1,28,Professional,3.767436443269483
0,47,MA,3.598359657082661
1,57,MA,2.838727524743826
1,45,MA,3.7335360870017613
0,31,MA,2.9156820658523297
0,55,MA,4.0551219824004106
1,30,MA,3.332204510175204
0,59,MA,3.518980417318539
1,37,Professional,2.886661178499629
0,42,Professional,3.5160130560907366
0,36,MA,3.733494246872888
0,37,Professional,3.7392695282208304
0,63,MA,4.0551219824004106
1,41,MA,2.8917596831710126
1,45,MA,3.187622487712988
0,41,MA,3.8728004256064557
0,64,PhD,3.0147797138074193
1,31,MA,2.5634674908085238
0,55,MA,3.4968913262032113
1,35,MA,2.833213344056216
0,34,MA,3.8728004256064557
1,48,MA,3.598359657082661
0,46,MA,3.756263532186468
0,26,MA,3.2561716096118976
1,31,MA,3.179646311676199
1,28,MA,2.8507065015037334
0,29,MA,3.5574886259885248
0,41,Professional,3.840277778254381
0,33,MA,3.9681102902586276
0,45,Professional,3.179646311676199
0,59,MA,4.0551219824004106
0,47,MA,3.463326753127704
0,47,MA,3.8728004256064557
0,50,MA,3.755953819778257
1,58,Professional,3.4265141896459452
1,38,MA,3.69047193544219
0,46,MA,3.733494246872888
1,52,MA,2.8134107167600364
1,42,MA,2.8258332367585934
0,36,MA,3.2743105317563015
0,31,MA,3.9679306373664422
1,34,MA,2.9565027603619893
1,49,MA,3.0044442141560124
1,57,MA,2.9041650800285006
0,58,MA,3.2273817687621364
0,36,Professional,3.4871380467554407
1,44,MA,3.199448327202102
0,32,MA,3.4420193761824107
1,50,MA,3.1235609783863203
0,43,MA,3.710280068654017
1,42,MA,3.986128120434929
0,45,MA,3.544294336406378
1,61,MA,2.8023555472258956
0,53,MA,4.0551219824004106
1,45,MA,2.3513752571634776
0,29,PhD,3.516124491189194
0,52,MA,3.9085168660988585
0,27,MA,3.4420193761824107
0,30,MA,2.733360509058375
0,29,MA,3.0914262180950467
0,30,MA,3.4420193761824107
1,56,MA,3.0518195583844725
1,58,MA,3.710280068654017
1,43,MA,2.2910907135683107
1,43,MA,3.044522437723423
1,53,MA,2.2300144001592104
0,45,MA,3.4235333674777437
1,62,MA,3.4011973816621555
0,60,PhD,2.540985005266204
1,61,MA,3.3785000688033255
1,46,MA,3.871201010907891
1,58,MA,3.1662272265060802
0,36,PhD,3.3619713351613183
1,35,PhD,2.4849066497880004
0,58,PhD,3.8728004256064557
0,64,PhD,4.0551219824004106
1,42,Professional,3.1986731175506815
1,41,Professional,3.1986731175506815
1,37,MA,3.7894202485531103
